Frame,Object,x,y,width,height,,,non occluded
457,8,886.67,0,98.4,141.7,1,1,1
457,1,677.72,6.47,153.86,333.5,1,1,1
457,2,1111.97,30.73,107.1,175,1,1,1
457,3,0,488.79,196.12,231.21,1,1,1
457,4,0.24,397.55,119.16,295.45,1,1,0
458,8,886.67,0,98.14,141.97,1,1,1
458,1,679.07,6.22,153.86,333.5,1,1,1
458,2,1111.97,30.73,107.1,175,1,1,1
458,3,0,488.79,196.12,231.21,1,1,1
458,4,0.24,397.55,119.16,295.45,1,1,0
459,8,886.67,0,97.89,142.23,1,1,1
459,1,680.41,5.96,153.87,333.5,1,1,1
459,2,1111.97,30.73,107.1,175,1,1,1
459,3,0,488.79,196.12,231.21,1,1,1
459,4,0.24,397.55,119.16,295.45,1,1,0
460,8,886.67,0,97.63,142.5,1,1,1
460,1,681.76,5.71,153.86,333.5,1,1,1
460,2,1111.97,30.73,107.1,175,1,1,1
460,3,0,488.79,196.12,231.21,1,1,1
460,4,0.24,397.55,119.16,295.45,1,1,0
461,8,886.67,0,97.38,142.77,1,1,1
461,1,683.1,5.45,153.87,333.5,1,1,1
461,2,1111.97,30.73,107.1,175,1,1,1
461,3,0,488.79,196.12,231.21,1,1,1
461,4,0.24,397.55,119.16,295.45,1,1,0
462,8,886.67,0,97.12,143.03,1,1,1
462,1,684.45,5.19,153.87,333.5,1,1,1
462,2,1111.97,30.73,107.1,175,1,1,1
462,3,0,488.79,196.12,231.21,1,1,1
462,4,0.24,397.55,119.16,295.45,1,1,0
463,8,886.67,0,96.86,143.3,1,1,1
463,1,685.8,4.94,153.86,333.5,1,1,1
463,2,1111.97,30.73,107.1,175,1,1,1
463,3,0,488.79,196.12,231.21,1,1,1
463,4,0.24,397.55,119.16,295.45,1,1,0
464,8,886.67,0,96.61,143.13,1,1,1
464,1,687.14,4.68,153.87,333.5,1,1,1
464,2,1111.97,30.73,107.1,175,1,1,1
464,3,0,488.79,196.12,231.21,1,1,1
464,4,0.24,397.55,119.16,295.45,1,1,0
465,8,886.67,0,96.35,142.95,1,1,1
465,1,688.49,4.42,153.86,333.5,1,1,1
465,2,1111.97,30.73,107.1,175,1,1,1
465,3,0,488.79,196.12,231.21,1,1,1
465,4,0.24,397.55,119.16,295.45,1,1,0
466,8,886.67,0,96.1,142.78,1,1,1
466,1,689.83,4.17,153.87,333.5,1,1,1
466,2,1111.97,30.73,107.1,175,1,1,1
466,3,0,488.79,196.12,231.21,1,1,1
466,4,0.24,397.55,119.16,295.45,1,1,0
467,8,886.67,0,95.84,142.61,1,1,1
467,1,693.73,4.17,149.97,333.5,1,1,1
467,2,1111.97,30.73,107.1,175,1,1,1
467,3,0,488.79,196.12,231.21,1,1,1
467,4,0.24,397.55,119.16,295.45,1,1,0
468,8,886.67,0,95.59,142.43,1,1,1
468,1,697.62,4.17,146.08,333.5,1,1,1
468,2,1111.97,30.73,107.1,175,1,1,1
468,3,0,488.79,196.12,231.21,1,1,1
468,4,0.24,397.55,119.16,295.45,1,1,0
469,8,886.67,0,95.33,142.26,1,1,1
469,9,610,0,59.17,78.33,1,1,0
469,1,701.52,4.17,142.18,333.5,1,1,1
469,2,1111.97,30.73,107.1,175,1,1,1
469,3,0,488.79,196.12,231.21,1,1,1
469,4,0.24,397.55,119.16,295.45,1,1,0
470,8,886.67,0,95.08,142.08,1,1,1
470,9,610.56,0,59.16,78.33,1,1,0
470,1,705.41,4.17,138.29,333.5,1,1,1
470,2,1111.97,30.73,107.1,175,1,1,1
470,3,0,488.79,196.12,231.21,1,1,1
470,4,0.24,397.55,119.16,295.45,1,1,0
471,8,886.67,0,94.82,141.91,1,1,1
471,9,611.11,0,59.17,78.33,1,1,0
471,1,709.31,4.17,134.39,333.5,1,1,1
471,2,1111.97,30.73,107.1,175,1,1,1
471,3,0,488.79,196.12,231.21,1,1,1
471,4,0.24,397.55,119.16,295.45,1,1,0
472,8,886.67,0,94.56,141.74,1,1,1
472,9,611.67,0,59.16,78.33,1,1,0
472,1,713.2,4.17,130.5,333.5,1,1,1
472,2,1111.97,30.73,107.1,175,1,1,1
472,3,0,488.79,196.12,231.21,1,1,1
472,4,0.24,397.55,119.16,295.45,1,1,0
473,8,886.67,0,94.31,141.56,1,1,1
473,9,612.22,0,59.17,78.33,1,1,0
473,1,713.07,4.17,130.5,333.5,1,1,1
473,2,1111.97,30.73,107.1,175,1,1,1
473,3,0,488.79,196.12,231.21,1,1,1
473,4,0.24,397.55,119.16,295.45,1,1,0
474,8,886.67,0,94.05,141.39,1,1,1
474,9,612.78,0,59.16,78.33,1,1,0
474,1,712.93,4.17,130.5,333.5,1,1,1
474,2,1111.97,30.73,107.1,175,1,1,1
474,3,0,488.79,196.12,231.21,1,1,1
474,4,0.24,397.55,119.16,295.45,1,1,0
475,8,886.67,0,93.8,141.22,1,1,1
475,9,613.33,0,59.17,78.33,1,1,0
475,1,712.8,4.17,130.5,333.5,1,1,1
475,2,1111.97,30.73,107.1,175,1,1,1
475,3,0,488.79,196.12,231.21,1,1,1
475,4,0.24,397.55,119.16,295.45,1,1,0
476,8,886.67,0,93.54,141.04,1,1,1
476,9,616.25,0,59.17,77.25,1,1,0
476,1,712.67,4.17,130.5,333.5,1,1,1
476,2,1111.97,30.73,107.1,175,1,1,1
476,3,0,488.79,196.12,231.21,1,1,1
476,4,0.24,397.55,119.16,295.45,1,1,0
477,8,886.67,0,93.29,140.87,1,1,1
477,9,619.17,0,59.16,76.17,1,1,0
477,1,712.53,4.17,130.5,333.5,1,1,1
477,2,1111.97,30.73,107.1,175,1,1,1
477,3,0,488.79,196.12,231.21,1,1,1
477,4,0.24,397.55,119.16,295.45,1,1,0
478,8,886.67,0,93.03,140.69,1,1,1
478,9,622.08,0,59.17,75.08,1,1,0
478,1,712.4,4.17,130.5,333.5,1,1,1
478,2,1111.97,30.73,107.1,175,1,1,1
478,3,0,488.79,196.12,231.21,1,1,1
478,4,0.24,397.55,119.16,295.45,1,1,0
479,8,886.67,0,92.78,140.52,1,1,1
479,9,625,0,59.17,74,1,1,0
479,1,712.27,4.17,130.5,333.5,1,1,1
479,2,1111.97,30.73,107.1,175,1,1,1
479,3,0,488.79,196.12,231.21,1,1,1
479,4,0.24,397.55,119.16,295.45,1,1,0
480,8,886.67,0,92.52,140.35,1,1,1
480,9,627.92,0,59.16,72.92,1,1,0
480,1,712.13,4.17,130.5,333.5,1,1,1
480,2,1111.97,30.73,107.1,175,1,1,1
480,3,0,488.79,196.12,231.21,1,1,1
480,4,0.24,397.55,119.16,295.45,1,1,0
481,8,886.67,0,92.26,140.17,1,1,1
481,9,630.83,0,59.17,71.83,1,1,0
481,1,712,4.17,130.5,333.5,1,1,1
481,2,1111.97,30.73,107.1,175,1,1,1
481,3,0,488.79,196.12,231.21,1,1,1
481,4,0.24,397.55,119.16,295.45,1,1,0
482,8,886.67,0,92.01,140,1,1,1
482,9,633.75,0,59.17,70.75,1,1,0
482,1,711.87,4.17,130.5,333.5,1,1,1
482,2,1111.97,30.73,107.1,175,1,1,1
482,3,0,488.79,196.12,231.21,1,1,1
482,4,0.24,397.55,119.16,295.45,1,1,0
483,8,886.67,0,91.75,141.49,1,1,1
483,9,636.67,0,59.16,69.67,1,1,0
483,1,711.73,4.17,130.5,333.5,1,1,1
483,2,1111.97,30.73,107.1,175,1,1,1
483,3,0,488.79,196.12,231.21,1,1,1
483,4,0.24,397.55,119.16,295.45,1,1,0
484,8,886.67,0,91.5,142.98,1,1,1
484,9,639.58,0,59.17,68.58,1,1,0
484,1,711.6,4.17,130.5,333.5,1,1,1
484,2,1111.97,30.73,107.1,175,1,1,1
484,3,0,488.79,196.12,231.21,1,1,1
484,4,0.24,397.55,119.16,295.45,1,1,0
485,8,886.67,0,91.24,144.47,1,1,1
485,9,642.5,0,59.17,67.5,1,1,0
485,1,711.47,4.17,130.5,333.5,1,1,1
485,2,1111.97,30.73,107.1,175,1,1,1
485,3,0,488.79,196.12,231.21,1,1,1
485,4,0.24,397.55,119.16,295.45,1,1,0
486,8,886.67,0,90.99,145.96,1,1,1
486,9,645.89,0,59.17,67.39,1,1,0
486,1,711.33,4.17,130.5,333.5,1,1,1
486,2,1111.97,30.73,107.1,175,1,1,1
486,3,0,488.79,196.12,231.21,1,1,1
486,4,0.24,397.55,119.16,295.45,1,1,0
487,8,886.67,0,90.73,147.44,1,1,1
487,9,649.28,0,59.17,67.28,1,1,0
487,1,711.2,4.17,130.5,333.5,1,1,1
487,2,1111.97,30.73,107.1,175,1,1,1
487,3,0,488.79,196.12,231.21,1,1,1
487,4,0.24,397.55,119.16,295.45,1,1,0
488,8,886.67,0,90.48,148.93,1,1,1
488,9,652.67,0,59.16,67.17,1,1,0
488,1,711.07,4.17,130.5,333.5,1,1,1
488,2,1111.97,30.73,107.1,175,1,1,1
488,3,0,488.79,196.12,231.21,1,1,1
488,4,0.24,397.55,119.16,295.45,1,1,0
489,8,886.67,0,90.22,150.42,1,1,1
489,9,656.06,0,59.16,67.06,1,1,0
489,1,710.93,4.17,130.5,333.5,1,1,1
489,2,1111.97,30.73,107.1,175,1,1,1
489,3,0,488.79,196.12,231.21,1,1,1
489,4,0.24,397.55,119.16,295.45,1,1,0
490,8,886.67,0,89.96,151.91,1,1,1
490,9,659.45,0,59.16,66.94,1,1,0
490,1,710.8,4.17,130.5,333.5,1,1,1
490,2,1111.97,30.73,107.1,175,1,1,1
490,3,0,488.79,196.12,231.21,1,1,1
490,4,0.24,397.55,119.16,295.45,1,1,0
491,8,886.67,0,89.71,153.4,1,1,1
491,9,662.83,0,59.17,66.83,1,1,0
491,1,710.67,4.17,130.5,333.5,1,1,1
491,2,1111.97,30.73,107.1,175,1,1,1
491,3,0,488.79,196.12,231.21,1,1,1
491,4,0.24,397.55,119.16,295.45,1,1,0
492,8,886.67,0,89.45,152.63,1,1,1
492,9,666.22,0,59.17,66.72,1,1,0
492,1,710.53,4.17,130.5,333.5,1,1,1
492,2,1111.97,30.73,107.1,175,1,1,1
492,3,0,488.79,196.12,231.21,1,1,1
492,4,0.24,397.55,119.16,295.45,1,1,0
493,8,886.67,0,89.2,151.87,1,1,1
493,9,669.61,0,59.17,66.61,1,1,0
493,1,710.4,4.17,130.5,333.5,1,1,1
493,2,1111.97,30.73,107.1,175,1,1,1
493,3,0,488.79,196.12,231.21,1,1,1
493,4,0.24,397.55,119.16,295.45,1,1,0
494,8,886.67,0,88.94,151.1,1,1,1
494,9,673,0,59.17,66.5,1,1,0
494,1,710.27,4.17,130.5,333.5,1,1,1
494,2,1111.97,30.73,107.1,175,1,1,1
494,3,0,488.79,196.12,231.21,1,1,1
494,4,0.24,397.55,119.16,295.45,1,1,0
495,8,886.67,0,88.69,150.33,1,1,1
495,9,676.39,0,59.17,66.39,1,1,0
495,1,710.13,4.17,130.5,333.5,1,1,1
495,2,1111.97,30.73,107.1,175,1,1,1
495,3,0,488.79,196.12,231.21,1,1,1
495,4,0.24,397.55,119.16,295.45,1,1,0
496,8,886.67,0,88.43,149.57,1,1,1
496,9,679.78,0,59.17,66.28,1,1,0
496,1,710,4.17,130.5,333.5,1,1,1
496,2,1111.97,30.73,107.1,175,1,1,1
496,3,0,488.79,196.12,231.21,1,1,1
496,4,0.24,397.55,119.16,295.45,1,1,0
497,8,886.67,0,88.18,148.8,1,1,1
497,9,683.17,0,59.16,66.17,1,1,0
497,1,709.87,4.17,130.5,333.5,1,1,1
497,2,1111.97,30.73,107.1,175,1,1,1
497,3,0,488.79,196.12,231.21,1,1,1
497,4,0.24,397.55,119.16,295.45,1,1,0
498,8,886.67,0,87.92,148.97,1,1,1
498,9,686.56,0,59.16,66.06,1,1,0
498,1,709.87,4.17,131.3,333.5,1,1,1
498,2,1111.97,30.73,107.1,175,1,1,1
498,3,0,488.79,196.12,231.21,1,1,1
498,4,0.24,397.55,119.16,295.45,1,1,0
499,8,886.67,0,87.66,149.15,1,1,1
499,9,689.95,0,59.16,65.94,1,1,0
499,1,709.87,4.17,132.1,333.5,1,1,1
499,2,1111.97,30.73,107.1,175,1,1,1
499,3,0,488.79,196.12,231.21,1,1,1
499,4,0.24,397.55,119.16,295.45,1,1,0
500,8,886.67,0,87.41,149.32,1,1,1
500,9,693.33,0,59.17,65.83,1,1,0
500,1,709.87,4.17,132.9,333.5,1,1,1
500,2,1111.97,30.73,107.1,175,1,1,1
500,3,0,488.79,196.12,231.21,1,1,1
500,4,0.24,397.55,119.16,295.45,1,1,0
501,8,886.67,0,87.15,149.5,1,1,1
501,9,693.94,0,59.16,65.79,1,1,0
501,1,709.87,4.17,133.7,333.5,1,1,1
501,2,1111.97,30.73,107.1,175,1,1,1
501,3,0,488.79,196.12,231.21,1,1,1
501,4,0.24,397.55,119.16,295.45,1,1,0
502,8,886.67,0,86.9,149.67,1,1,1
502,9,694.54,0,59.16,65.74,1,1,0
502,1,709.87,4.17,134.5,333.5,1,1,1
502,2,1111.97,30.73,107.1,175,1,1,1
502,3,0,488.79,196.12,231.21,1,1,1
502,4,0.24,397.55,119.16,295.45,1,1,0
503,8,886.67,0,86.64,149.84,1,1,1
503,9,695.14,0,59.17,65.69,1,1,0
503,1,709.87,4.17,135.3,333.5,1,1,1
503,2,1111.97,30.73,107.1,175,1,1,1
503,3,0,488.79,196.12,231.21,1,1,1
503,4,0.24,397.55,119.16,295.45,1,1,0
504,8,886.67,0,86.39,150.02,1,1,1
504,9,695.74,0,59.17,65.65,1,1,0
504,1,709.87,4.17,136.1,333.5,1,1,1
504,2,1111.97,30.73,107.1,175,1,1,1
504,3,0,488.79,196.12,231.21,1,1,1
504,4,0.24,397.55,119.16,295.45,1,1,0
505,8,886.67,0,86.13,150.19,1,1,1
505,9,696.34,0,59.17,65.6,1,1,0
505,1,709.87,4.17,136.91,333.5,1,1,1
505,2,1111.97,30.73,107.1,175,1,1,1
505,3,0,488.79,196.12,231.21,1,1,1
505,4,0.24,397.55,119.16,295.45,1,1,0
506,8,886.67,0,85.87,150.37,1,1,1
506,9,696.94,0,59.17,65.56,1,1,0
506,1,709.87,4.17,137.71,333.5,1,1,1
506,2,1111.97,30.73,107.1,175,1,1,1
506,3,0,488.79,196.12,231.21,1,1,1
506,4,0.24,397.55,119.16,295.45,1,1,0
507,8,886.67,0,85.62,150.54,1,1,1
507,9,697.55,0,59.16,65.51,1,1,0
507,1,709.87,4.17,138.51,333.5,1,1,1
507,2,1111.97,30.73,107.1,175,1,1,1
507,3,0,488.79,196.12,231.21,1,1,1
507,4,0.24,397.55,119.16,295.45,1,1,0
508,8,886.67,0,85.36,150.71,1,1,1
508,9,698.15,0,59.17,65.46,1,1,0
508,1,709.87,4.17,139.31,333.5,1,1,1
508,2,1111.97,30.73,107.1,175,1,1,1
508,3,0,488.79,196.12,231.21,1,1,1
508,4,0.24,397.55,119.16,295.45,1,1,0
509,8,886.67,0,85.11,150.89,1,1,1
509,9,698.75,0,59.17,65.42,1,1,0
509,1,709.87,4.17,140.11,333.5,1,1,1
509,2,1111.97,30.73,107.1,175,1,1,1
509,3,0,488.79,196.12,231.21,1,1,1
509,4,0.24,397.55,119.16,295.45,1,1,0
510,8,886.67,0,84.85,151.06,1,1,1
510,9,699.35,0,59.17,65.37,1,1,0
510,1,709.87,4.17,140.91,333.5,1,1,1
510,2,1111.97,30.73,107.1,175,1,1,1
510,3,0,488.79,196.12,231.21,1,1,1
510,4,0.24,397.55,119.16,295.45,1,1,0
511,8,886.67,0,84.6,151.24,1,1,1
511,9,699.95,0,59.17,65.32,1,1,0
511,1,709.87,4.17,141.71,333.5,1,1,1
511,2,1111.97,30.73,107.1,175,1,1,1
511,3,0,488.79,196.12,231.21,1,1,1
511,4,0.24,397.55,119.16,295.45,1,1,0
512,8,886.67,0,84.34,151.41,1,1,1
512,9,700.56,0,59.16,65.28,1,1,0
512,1,709.87,4.17,142.51,333.5,1,1,1
512,2,1111.97,30.73,107.1,175,1,1,1
512,3,0,488.79,196.12,231.21,1,1,1
512,4,0.24,397.55,119.16,295.45,1,1,0
513,8,886.67,0,84.09,151.59,1,1,1
513,9,701.16,0,59.16,65.23,1,1,0
513,1,709.87,4.17,143.32,333.5,1,1,1
513,2,1111.97,30.73,107.1,175,1,1,1
513,3,0,488.79,196.12,231.21,1,1,1
513,4,0.24,397.55,119.16,295.45,1,1,0
514,8,886.67,0,83.83,151.76,1,1,1
514,9,701.76,0,59.17,65.19,1,1,0
514,1,709.87,4.17,144.12,333.5,1,1,1
514,2,1111.97,30.73,107.1,175,1,1,1
514,3,0,488.79,196.12,231.21,1,1,1
514,4,0.24,397.55,119.16,295.45,1,1,0
515,8,886.67,0,83.57,151.93,1,1,1
515,9,702.36,0,59.17,65.14,1,1,0
515,1,709.87,4.17,144.92,333.5,1,1,1
515,2,1111.97,30.73,107.1,175,1,1,1
515,3,0,488.79,196.12,231.21,1,1,1
515,4,0.24,397.55,119.16,295.45,1,1,0
516,8,886.67,0,83.32,152.11,1,1,1
516,9,702.96,0,59.17,65.09,1,1,0
516,1,709.87,4.17,145.72,333.5,1,1,1
516,2,1111.97,30.73,107.1,175,1,1,1
516,3,0,488.79,196.12,231.21,1,1,1
516,4,0.24,397.55,119.16,295.45,1,1,0
517,8,886.67,0,83.06,152.28,1,1,1
517,9,703.57,0,59.16,65.05,1,1,0
517,1,709.87,4.17,146.52,333.5,1,1,1
517,2,1111.97,30.73,107.1,175,1,1,1
517,3,0,488.79,196.12,231.21,1,1,1
517,4,0.24,397.55,119.16,295.45,1,1,0
518,8,886.67,0,82.81,152.46,1,1,1
518,9,704.17,0,59.16,65,1,1,0
518,1,709.87,4.17,147.32,333.5,1,1,1
518,2,1111.97,30.73,107.1,175,1,1,1
518,3,0,488.79,196.12,231.21,1,1,1
518,4,0.24,397.55,119.16,295.45,1,1,0
519,8,886.67,0,82.55,152.63,1,1,1
519,9,704.77,0,59.17,64.95,1,1,0
519,1,709.87,4.17,148.12,333.5,1,1,1
519,2,1111.97,30.73,107.1,175,1,1,1
519,3,0,488.79,196.12,231.21,1,1,1
519,4,0.24,397.55,119.16,295.45,1,1,0
520,8,886.67,0,82.3,152.8,1,1,1
520,9,705.37,0,59.17,64.91,1,1,0
520,1,709.87,4.17,148.92,333.5,1,1,1
520,2,1111.97,30.73,107.1,175,1,1,1
520,3,0,488.79,196.12,231.21,1,1,1
520,4,0.24,397.55,119.16,295.45,1,1,0
521,8,886.67,0,82.04,152.98,1,1,1
521,9,705.97,0,59.17,64.86,1,1,0
521,1,709.87,4.17,149.73,333.5,1,1,1
521,2,1111.97,30.73,107.1,175,1,1,1
521,3,0,488.79,196.12,231.21,1,1,1
521,4,0.24,397.55,119.16,295.45,1,1,0
522,8,886.67,0,81.79,153.15,1,1,1
522,9,706.57,0,59.17,64.81,1,1,0
522,1,709.87,4.17,150.53,333.5,1,1,1
522,2,1111.97,30.73,107.1,175,1,1,1
522,3,0,488.79,196.12,231.21,1,1,1
522,4,0.24,397.55,119.16,295.45,1,1,0
523,8,886.67,0,81.53,153.33,1,1,1
523,9,707.18,0,59.16,64.77,1,1,0
523,1,709.87,4.17,151.33,333.5,1,1,1
523,2,1111.97,30.73,107.1,175,1,1,1
523,3,0,488.79,196.12,231.21,1,1,1
523,4,0.24,397.55,119.16,295.45,1,1,0
524,8,886.67,0,81.27,153.5,1,1,1
524,9,707.78,0,59.16,64.72,1,1,0
524,1,709.87,4.17,152.13,333.5,1,1,1
524,2,1111.97,30.73,107.1,175,1,1,1
524,3,0,488.79,196.12,231.21,1,1,1
524,4,0.24,397.55,119.16,295.45,1,1,0
525,8,886.67,0,81.02,153.38,1,1,1
525,9,708.38,0,59.17,64.68,1,1,0
525,1,709.87,4.17,151.96,333.5,1,1,1
525,2,1111.97,30.73,107.1,175,1,1,1
525,3,0,488.79,196.12,231.21,1,1,1
525,4,0.24,397.55,119.16,295.45,1,1,0
526,8,886.67,0,80.76,153.25,1,1,1
526,9,708.98,0,59.17,64.63,1,1,0
526,1,709.87,4.17,151.79,333.5,1,1,1
526,2,1111.97,30.73,107.1,175,1,1,1
526,3,0,488.79,196.12,231.21,1,1,1
526,4,0.24,397.55,119.16,295.45,1,1,0
527,8,886.67,0,80.51,153.12,1,1,1
527,9,709.58,0,59.17,64.58,1,1,0
527,1,709.87,4.17,151.62,333.5,1,1,1
527,2,1111.97,30.73,107.1,175,1,1,1
527,3,0,488.79,196.12,231.21,1,1,1
527,4,0.24,397.55,119.16,295.45,1,1,0
528,8,886.67,0,80.25,153,1,1,1
528,9,710.19,0,59.16,64.54,1,1,0
528,1,709.87,4.17,151.45,333.5,1,1,1
528,2,1111.97,30.73,107.1,175,1,1,1
528,3,0,488.79,196.12,231.21,1,1,1
528,4,0.24,397.55,119.16,295.45,1,1,0
529,8,886.67,0,80,152.88,1,1,1
529,9,710.79,0,59.16,64.49,1,1,0
529,1,709.87,4.17,151.28,333.5,1,1,1
529,2,1111.97,30.73,107.1,175,1,1,1
529,3,0,488.79,196.12,231.21,1,1,1
529,4,0.24,397.55,119.16,295.45,1,1,0
530,8,886.67,0,79.74,152.75,1,1,1
530,9,711.39,0,59.17,64.44,1,1,0
530,1,709.87,4.17,151.11,333.5,1,1,1
530,2,1111.97,30.73,107.1,175,1,1,1
530,3,0,488.79,196.12,231.21,1,1,1
530,4,0.24,397.55,119.16,295.45,1,1,0
531,8,886.67,0,79.49,152.62,1,1,1
531,9,711.99,0,59.17,64.4,1,1,0
531,1,709.87,4.17,150.94,333.5,1,1,1
531,2,1111.97,30.73,107.1,175,1,1,1
531,3,0,488.79,196.12,231.21,1,1,1
531,4,0.24,397.55,119.16,295.45,1,1,0
532,8,886.67,0,79.23,152.5,1,1,1
532,9,712.59,0,59.17,64.35,1,1,0
532,1,709.87,4.17,150.77,333.5,1,1,1
532,2,1111.97,30.73,107.1,175,1,1,1
532,3,0,488.79,196.12,231.21,1,1,1
532,4,0.24,397.55,119.16,295.45,1,1,0
533,8,886.41,0,79.49,149.6,1,1,1
533,9,713.19,0,59.17,64.31,1,1,0
533,1,709.87,4.17,150.6,333.5,1,1,1
533,2,1111.97,30.73,107.1,175,1,1,1
533,3,0,488.79,196.12,231.21,1,1,1
533,4,0.24,397.55,119.16,295.45,1,1,0
534,8,886.14,0,79.76,146.7,1,1,1
534,9,713.8,0,59.16,64.26,1,1,0
534,1,709.87,4.17,150.43,333.5,1,1,1
534,2,1111.97,30.73,107.1,175,1,1,1
534,3,0,488.79,196.12,231.21,1,1,1
534,4,0.24,397.55,119.16,295.45,1,1,0
535,8,885.88,0,80.02,147.08,1,1,1
535,9,714.4,0,59.16,64.21,1,1,0
535,1,709.87,4.17,150.26,333.5,1,1,1
535,2,1111.97,30.73,107.1,175,1,1,1
535,3,0,488.79,196.12,231.21,1,1,1
535,4,0.24,397.55,119.16,295.45,1,1,0
536,8,885.62,0,80.28,147.47,1,1,1
536,9,715,0,59.17,64.17,1,1,0
536,1,709.87,4.17,150.1,333.5,1,1,1
536,2,1111.97,30.73,107.1,175,1,1,1
536,3,0,488.79,196.12,231.21,1,1,1
536,4,0.24,397.55,119.16,295.45,1,1,0
537,8,885.36,0,80.54,147.85,1,1,1
537,9,715,0,59.17,64.17,1,1,0
537,1,709.87,4.17,149.93,333.5,1,1,1
537,2,1111.97,30.73,107.1,175,1,1,1
537,3,0,488.79,196.12,231.21,1,1,1
537,4,0.24,397.55,119.16,295.45,1,1,0
538,8,885.1,0,80.8,148.23,1,1,1
538,9,715,0,59.17,64.17,1,1,0
538,1,709.87,4.17,149.76,333.5,1,1,1
538,2,1111.97,30.73,107.1,175,1,1,1
538,3,0,488.79,196.12,231.21,1,1,1
538,4,0.24,397.55,119.16,295.45,1,1,0
539,8,884.84,0,81.06,148.62,1,1,1
539,9,715,0,59.17,64.17,1,1,0
539,1,709.87,4.17,149.59,333.5,1,1,1
539,2,1111.97,30.73,107.1,175,1,1,1
539,3,0,488.79,196.12,231.21,1,1,1
539,4,0.24,397.55,119.16,295.45,1,1,0
540,8,884.58,0,81.32,149,1,1,1
540,9,715,0,59.17,64.17,1,1,0
540,1,709.87,4.17,149.42,333.5,1,1,1
540,2,1111.97,30.73,107.1,175,1,1,1
540,3,0,488.79,196.12,231.21,1,1,1
540,4,0.24,397.55,119.16,295.45,1,1,0
541,8,884.31,0,81.59,149.15,1,1,1
541,9,715,0,59.17,64.17,1,1,0
541,1,709.87,4.17,149.25,333.5,1,1,1
541,2,1111.97,30.73,107.1,175,1,1,1
541,3,0,488.79,196.12,231.21,1,1,1
541,4,0.24,397.55,119.16,295.45,1,1,0
542,8,884.05,0,81.85,149.3,1,1,1
542,9,715,0,59.17,64.17,1,1,0
542,1,709.87,4.17,149.08,333.5,1,1,1
542,2,1111.97,30.73,107.1,175,1,1,1
542,3,0,488.79,196.12,231.21,1,1,1
542,4,0.24,397.55,119.16,295.45,1,1,0
543,8,883.79,0,82.11,149.45,1,1,1
543,9,715,0,59.17,64.17,1,1,0
543,1,709.87,4.17,148.91,333.5,1,1,1
543,2,1111.97,30.73,107.1,175,1,1,1
543,3,0,488.79,196.12,231.21,1,1,1
543,4,0.24,397.55,119.16,295.45,1,1,0
544,8,883.53,0,82.37,149.6,1,1,1
544,9,715,0,59.17,64.17,1,1,0
544,1,709.87,4.17,148.74,333.5,1,1,1
544,2,1111.97,30.73,107.1,175,1,1,1
544,3,0,488.79,196.12,231.21,1,1,1
544,4,0.24,397.55,119.16,295.45,1,1,0
545,8,883.27,0,82.63,149.75,1,1,1
545,9,715,0,59.17,64.17,1,1,0
545,1,709.87,4.17,148.57,333.5,1,1,1
545,2,1111.97,30.73,107.1,175,1,1,1
545,3,0,488.79,196.12,231.21,1,1,1
545,4,0.24,397.55,119.16,295.45,1,1,0
546,8,883.01,0,82.89,149.9,1,1,1
546,9,715,0,59.17,64.17,1,1,0
546,1,709.87,4.17,148.4,333.5,1,1,1
546,2,1111.97,30.73,107.1,175,1,1,1
546,3,0,488.79,196.12,231.21,1,1,1
546,4,0.24,397.55,119.16,295.45,1,1,0
547,8,882.75,0,83.15,151.35,1,1,1
547,9,715,0,59.17,64.17,1,1,0
547,1,709.87,4.17,148.23,333.5,1,1,1
547,2,1111.97,30.73,107.1,175,1,1,1
547,3,0,488.79,196.12,231.21,1,1,1
547,4,0.24,397.55,119.16,295.45,1,1,0
548,8,882.48,0,83.42,152.8,1,1,1
548,9,715,0,59.17,64.17,1,1,0
548,1,709.87,4.17,148.06,333.5,1,1,1
548,2,1111.97,30.73,107.1,175,1,1,1
548,3,0,488.79,196.12,231.21,1,1,1
548,4,0.24,397.55,119.16,295.45,1,1,0
549,8,882.22,0,83.68,154.25,1,1,1
549,9,715,0,59.17,64.17,1,1,0
549,1,709.87,4.17,147.89,333.5,1,1,1
549,2,1111.97,30.73,107.1,175,1,1,1
549,3,0,488.79,196.12,231.21,1,1,1
549,4,0.24,397.55,119.16,295.45,1,1,0
550,8,881.96,0,83.94,155.7,1,1,1
550,9,715,0,59.17,64.17,1,1,0
550,1,709.87,4.17,147.72,333.5,1,1,1
550,2,1111.97,30.73,107.1,175,1,1,1
550,3,0,488.79,196.12,231.21,1,1,1
550,4,0.24,397.55,119.16,295.45,1,1,0
551,8,881.7,0,84.2,155,1,1,1
551,9,715,0,59.17,64.17,1,1,0
551,1,709.87,4.17,147.55,333.5,1,1,1
551,2,1111.97,30.73,107.1,175,1,1,1
551,3,0,488.79,196.12,231.21,1,1,1
551,4,0.24,397.55,119.16,295.45,1,1,0
552,8,880.87,0,84.2,155.7,1,1,1
552,9,715,0,59.17,64.17,1,1,0
552,1,709.87,4.17,147.38,333.5,1,1,1
552,2,1111.97,30.73,107.1,175,1,1,1
552,3,0,488.79,196.12,231.21,1,1,1
552,4,0.24,397.55,119.16,295.45,1,1,0
